n_qubits,depth,gate_count,two_qubit_ratio,two_qubit_gates,fidelity,robust_fidelity,total_error_rate,classical_shadow_expr,entropy_expressibility,angle_entropy,entropy,concentration,state_exploration,entanglement_potential,circuit_complexity,quantum_volume,performance_per_complexity,shot_efficiency,expressibility_ratio,complexity_per_qubit,performance_score
60,1,0,0.300000,0,0.193257,1.000000,0.806743,24.872581,0.779949,0.779949,0,0,0.000000,0.300000,0,1,1000000.000000,1000.000000,0.031358,0.000000,0.779949
60,1,0,0.300000,0,0.193257,1.000000,0.806743,24.872581,0.779949,0.779949,0,0,0.000000,0.300000,0,1,1000000.000000,1000.000000,0.031358,0.000000,0.779949
127,3,0,0.300000,0,0.000000,0.283717,1.000000,22.413470,0.777795,0.777795,0,0,0.000000,0.900000,0,9,283717.105263,283.717105,0.034702,0.000000,0.220674
127,3,0,0.300000,0,0.000000,0.283717,1.000000,22.413470,0.777795,0.777795,0,0,0.000000,0.900000,0,9,283717.105263,283.717105,0.034702,0.000000,0.220674
127,4,0,0.100000,0,0.000000,0.531250,1.000000,22.179333,0.776867,0.776867,0,0,0.000000,0.400000,0,16,531250.000000,531.250000,0.035027,0.000000,0.412711
127,4,0,0.100000,0,0.000000,0.531250,1.000000,22.179333,0.776867,0.776867,0,0,0.000000,0.400000,0,16,531250.000000,531.250000,0.035027,0.000000,0.412711
60,1,0,0.300000,0,0.248355,0.998355,0.751645,24.879627,0.775534,0.775534,0,0,0.000000,0.300000,0,1,998355.263158,998.355263,0.031171,0.000000,0.774258
60,1,0,0.300000,0,0.248355,0.998355,0.751645,24.879627,0.775534,0.775534,0,0,0.000000,0.300000,0,1,998355.263158,998.355263,0.031171,0.000000,0.774258
5,2,0,0.100000,0,0.814967,0.949013,0.185033,28.288216,0.775076,0.775076,0,0,0.000000,0.200000,0,4,949013.157895,949.013158,0.027399,0.000000,0.735557
5,2,0,0.100000,0,0.814967,0.949013,0.185033,28.288216,0.775076,0.775076,0,0,0.000000,0.200000,0,4,949013.157895,949.013158,0.027399,0.000000,0.735557
60,1,0,0.500000,0,0.219572,1.000000,0.780428,24.891281,0.773208,0.773208,0,0,0.000000,0.500000,0,1,1000000.000000,1000.000000,0.031063,0.000000,0.773208
60,1,0,0.500000,0,0.219572,1.000000,0.780428,24.891281,0.773208,0.773208,0,0,0.000000,0.500000,0,1,1000000.000000,1000.000000,0.031063,0.000000,0.773208
60,1,0,0.100000,0,0.232730,1.000000,0.767270,24.907985,0.771942,0.771942,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.030992,0.000000,0.771942
60,1,0,0.100000,0,0.232730,1.000000,0.767270,24.907985,0.771942,0.771942,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.030992,0.000000,0.771942
127,4,0,0.100000,0,0.000000,0.347039,1.000000,21.749046,0.771343,0.771343,0,0,0.000000,0.400000,0,16,347039.473684,347.039474,0.035466,0.000000,0.267687
127,4,0,0.100000,0,0.000000,0.347039,1.000000,21.749046,0.771343,0.771343,0,0,0.000000,0.400000,0,16,347039.473684,347.039474,0.035466,0.000000,0.267687
60,3,0,0.500000,0,0.000000,0.009868,1.000000,21.181515,0.771013,0.771013,0,0,0.000000,1.500000,0,9,9868.421053,9.868421,0.036400,0.000000,0.007609
60,3,0,0.500000,0,0.000000,0.009868,1.000000,21.181515,0.771013,0.771013,0,0,0.000000,1.500000,0,9,9868.421053,9.868421,0.036400,0.000000,0.007609
10,3,0,0.300000,0,0.626645,0.858553,0.373355,40.981558,0.766458,0.766458,0,0,0.000000,0.900000,0,9,858552.631579,858.552632,0.018703,0.000000,0.658045
10,3,0,0.300000,0,0.626645,0.858553,0.373355,40.981558,0.766458,0.766458,0,0,0.000000,0.900000,0,9,858552.631579,858.552632,0.018703,0.000000,0.658045
60,1,0,0.100000,0,0.240132,0.998355,0.759868,24.866370,0.766119,0.766119,0,0,0.000000,0.100000,0,1,998355.263158,998.355263,0.030809,0.000000,0.764859
60,1,0,0.100000,0,0.240132,0.998355,0.759868,24.866370,0.766119,0.766119,0,0,0.000000,0.100000,0,1,998355.263158,998.355263,0.030809,0.000000,0.764859
60,1,0,0.500000,0,0.225329,1.000000,0.774671,24.898845,0.762836,0.762836,0,0,0.000000,0.500000,0,1,1000000.000000,1000.000000,0.030637,0.000000,0.762836
60,1,0,0.500000,0,0.225329,1.000000,0.774671,24.898845,0.762836,0.762836,0,0,0.000000,0.500000,0,1,1000000.000000,1000.000000,0.030637,0.000000,0.762836
60,1,0,0.100000,0,0.245066,1.000000,0.754934,24.973012,0.760832,0.760832,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.030466,0.000000,0.760832
60,1,0,0.100000,0,0.245066,1.000000,0.754934,24.973012,0.760832,0.760832,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.030466,0.000000,0.760832
7,3,0,0.300000,0,0.770559,0.929276,0.229441,35.283622,0.760794,0.760794,0,0,0.000000,0.900000,0,9,929276.315789,929.276316,0.021562,0.000000,0.706988
7,3,0,0.300000,0,0.770559,0.929276,0.229441,35.283622,0.760794,0.760794,0,0,0.000000,0.900000,0,9,929276.315789,929.276316,0.021562,0.000000,0.706988
60,1,0,0.500000,0,0.229441,0.998355,0.770559,24.881082,0.760727,0.760727,0,0,0.000000,0.500000,0,1,998355.263158,998.355263,0.030575,0.000000,0.759476
60,1,0,0.500000,0,0.229441,0.998355,0.770559,24.881082,0.760727,0.760727,0,0,0.000000,0.500000,0,1,998355.263158,998.355263,0.030575,0.000000,0.759476
7,4,0,0.500000,0,0.731908,0.936678,0.268092,33.750016,0.758250,0.758250,0,0,0.000000,2.000000,0,16,936677.631579,936.677632,0.022467,0.000000,0.710236
7,4,0,0.500000,0,0.731908,0.936678,0.268092,33.750016,0.758250,0.758250,0,0,0.000000,2.000000,0,16,936677.631579,936.677632,0.022467,0.000000,0.710236
60,3,0,0.300000,0,0.000000,0.013158,1.000000,19.668534,0.755852,0.755852,0,0,0.000000,0.900000,0,9,13157.894737,13.157895,0.038430,0.000000,0.009945
60,3,0,0.300000,0,0.000000,0.013158,1.000000,19.668534,0.755852,0.755852,0,0,0.000000,0.900000,0,9,13157.894737,13.157895,0.038430,0.000000,0.009945
60,1,0,0.100000,0,0.231908,1.000000,0.768092,24.932912,0.755132,0.755132,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.030287,0.000000,0.755132
60,1,0,0.100000,0,0.231908,1.000000,0.768092,24.932912,0.755132,0.755132,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.030287,0.000000,0.755132
60,1,0,0.300000,0,0.243421,1.000000,0.756579,24.864526,0.754543,0.754543,0,0,0.000000,0.300000,0,1,1000000.000000,1000.000000,0.030346,0.000000,0.754543
60,1,0,0.300000,0,0.243421,1.000000,0.756579,24.864526,0.754543,0.754543,0,0,0.000000,0.300000,0,1,1000000.000000,1000.000000,0.030346,0.000000,0.754543
60,1,0,0.100000,0,0.244243,1.000000,0.755757,24.912347,0.753118,0.753118,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.030231,0.000000,0.753118
60,1,0,0.100000,0,0.244243,1.000000,0.755757,24.912347,0.753118,0.753118,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.030231,0.000000,0.753118
60,1,0,0.100000,0,0.245888,1.000000,0.754112,24.949858,0.753115,0.753115,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.030185,0.000000,0.753115
60,1,0,0.100000,0,0.245888,1.000000,0.754112,24.949858,0.753115,0.753115,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.030185,0.000000,0.753115
127,3,0,0.500000,0,0.000000,0.250822,1.000000,23.478802,0.752728,0.752728,0,0,0.000000,1.500000,0,9,250822.368421,250.822368,0.032060,0.000000,0.188801
127,3,0,0.500000,0,0.000000,0.250822,1.000000,23.478802,0.752728,0.752728,0,0,0.000000,1.500000,0,9,250822.368421,250.822368,0.032060,0.000000,0.188801
5,2,0,0.100000,0,0.892270,0.971217,0.107730,30.772455,0.752362,0.752362,0,0,0.000000,0.200000,0,4,971217.105263,971.217105,0.024449,0.000000,0.730707
5,2,0,0.100000,0,0.892270,0.971217,0.107730,30.772455,0.752362,0.752362,0,0,0.000000,0.200000,0,4,971217.105263,971.217105,0.024449,0.000000,0.730707
10,4,0,0.300000,0,0.736020,0.924342,0.263980,43.993697,0.752128,0.752128,0,0,0.000000,1.200000,0,16,924342.105263,924.342105,0.017096,0.000000,0.695223
10,4,0,0.300000,0,0.736020,0.924342,0.263980,43.993697,0.752128,0.752128,0,0,0.000000,1.200000,0,16,924342.105263,924.342105,0.017096,0.000000,0.695223
7,2,0,0.500000,0,0.767270,0.932566,0.232730,34.567981,0.748284,0.748284,0,0,0.000000,1.000000,0,4,932565.789474,932.565789,0.021647,0.000000,0.697824
7,2,0,0.500000,0,0.767270,0.932566,0.232730,34.567981,0.748284,0.748284,0,0,0.000000,1.000000,0,4,932565.789474,932.565789,0.021647,0.000000,0.697824
60,1,0,0.500000,0,0.231086,1.000000,0.768914,24.917320,0.748215,0.748215,0,0,0.000000,0.500000,0,1,1000000.000000,1000.000000,0.030028,0.000000,0.748215
60,1,0,0.500000,0,0.231086,1.000000,0.768914,24.917320,0.748215,0.748215,0,0,0.000000,0.500000,0,1,1000000.000000,1000.000000,0.030028,0.000000,0.748215
60,4,0,0.300000,0,0.000000,0.002467,1.000000,20.714770,0.747534,0.747534,0,0,0.000000,1.200000,0,16,2467.105263,2.467105,0.036087,0.000000,0.001844
60,4,0,0.300000,0,0.000000,0.002467,1.000000,20.714770,0.747534,0.747534,0,0,0.000000,1.200000,0,16,2467.105263,2.467105,0.036087,0.000000,0.001844
127,3,0,0.300000,0,0.000000,0.319901,1.000000,24.698959,0.747198,0.747198,0,0,0.000000,0.900000,0,9,319901.315789,319.901316,0.030252,0.000000,0.239030
127,3,0,0.300000,0,0.000000,0.319901,1.000000,24.698959,0.747198,0.747198,0,0,0.000000,0.900000,0,9,319901.315789,319.901316,0.030252,0.000000,0.239030
127,2,0,0.300000,0,0.000000,0.264803,1.000000,20.417067,0.745370,0.745370,0,0,0.000000,0.600000,0,4,264802.631579,264.802632,0.036507,0.000000,0.197376
127,2,0,0.300000,0,0.000000,0.264803,1.000000,20.417067,0.745370,0.745370,0,0,0.000000,0.600000,0,4,264802.631579,264.802632,0.036507,0.000000,0.197376
10,3,0,0.300000,0,0.704770,0.917763,0.295230,43.844163,0.740671,0.740671,0,0,0.000000,0.900000,0,9,917763.157895,917.763158,0.016893,0.000000,0.679761
10,3,0,0.300000,0,0.704770,0.917763,0.295230,43.844163,0.740671,0.740671,0,0,0.000000,0.900000,0,9,917763.157895,917.763158,0.016893,0.000000,0.679761
60,1,0,0.100000,0,0.231908,1.000000,0.768092,24.864349,0.740645,0.740645,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.029787,0.000000,0.740645
60,1,0,0.100000,0,0.231908,1.000000,0.768092,24.864349,0.740645,0.740645,0,0,0.000000,0.100000,0,1,1000000.000000,1000.000000,0.029787,0.000000,0.740645
10,3,0,0.100000,0,0.588816,0.888158,0.411184,41.243425,0.738713,0.738713,0,0,0.000000,0.300000,0,9,888157.894737,888.157895,0.017911,0.000000,0.656093
10,3,0,0.100000,0,0.588816,0.888158,0.411184,41.243425,0.738713,0.738713,0,0,0.000000,0.300000,0,9,888157.894737,888.157895,0.017911,0.000000,0.656093
127,2,0,0.300000,0,0.000000,0.181743,1.000000,21.363296,0.734659,0.734659,0,0,0.000000,0.600000,0,4,181743.421053,181.743421,0.034389,0.000000,0.133519
127,2,0,0.300000,0,0.000000,0.181743,1.000000,21.363296,0.734659,0.734659,0,0,0.000000,0.600000,0,4,181743.421053,181.743421,0.034389,0.000000,0.133519
7,3,0,0.500000,0,0.674342,0.897204,0.325658,31.875307,0.733558,0.733558,0,0,0.000000,1.500000,0,9,897203.947368,897.203947,0.023013,0.000000,0.658151
7,3,0,0.500000,0,0.674342,0.897204,0.325658,31.875307,0.733558,0.733558,0,0,0.000000,1.500000,0,9,897203.947368,897.203947,0.023013,0.000000,0.658151
5,3,0,0.100000,0,0.782072,0.962171,0.217928,27.386576,0.732586,0.732586,0,0,0.000000,0.300000,0,9,962171.052632,962.171053,0.026750,0.000000,0.704873
5,3,0,0.100000,0,0.782072,0.962171,0.217928,27.386576,0.732586,0.732586,0,0,0.000000,0.300000,0,9,962171.052632,962.171053,0.026750,0.000000,0.704873
7,2,0,0.500000,0,0.789474,0.951480,0.210526,35.681569,0.730800,0.730800,0,0,0.000000,1.000000,0,4,951480.263158,951.480263,0.020481,0.000000,0.695342
7,2,0,0.500000,0,0.789474,0.951480,0.210526,35.681569,0.730800,0.730800,0,0,0.000000,1.000000,0,4,951480.263158,951.480263,0.020481,0.000000,0.695342
60,2,0,0.500000,0,0.000000,0.005757,1.000000,20.602344,0.728365,0.728365,0,0,0.000000,1.000000,0,4,5756.578947,5.756579,0.035353,0.000000,0.004193
60,2,0,0.500000,0,0.000000,0.005757,1.000000,20.602344,0.728365,0.728365,0,0,0.000000,1.000000,0,4,5756.578947,5.756579,0.035353,0.000000,0.004193
127,3,0,0.300000,0,0.000000,0.355263,1.000000,23.351505,0.726820,0.726820,0,0,0.000000,0.900000,0,9,355263.157895,355.263158,0.031125,0.000000,0.258213
127,3,0,0.300000,0,0.000000,0.355263,1.000000,23.351505,0.726820,0.726820,0,0,0.000000,0.900000,0,9,355263.157895,355.263158,0.031125,0.000000,0.258213
127,2,0,0.300000,0,0.000000,0.087993,1.000000,21.423418,0.723824,0.723824,0,0,0.000000,0.600000,0,4,87993.421053,87.993421,0.033787,0.000000,0.063692
127,2,0,0.300000,0,0.000000,0.087993,1.000000,21.423418,0.723824,0.723824,0,0,0.000000,0.600000,0,4,87993.421053,87.993421,0.033787,0.000000,0.063692
127,2,0,0.300000,0,0.000000,0.163651,1.000000,22.092844,0.722255,0.722255,0,0,0.000000,0.600000,0,4,163651.315789,163.651316,0.032692,0.000000,0.118198
127,2,0,0.300000,0,0.000000,0.163651,1.000000,22.092844,0.722255,0.722255,0,0,0.000000,0.600000,0,4,163651.315789,163.651316,0.032692,0.000000,0.118198
127,3,0,0.500000,0,0.000000,0.245888,1.000000,20.710889,0.717295,0.717295,0,0,0.000000,1.500000,0,9,245888.157895,245.888158,0.034634,0.000000,0.176374
127,3,0,0.500000,0,0.000000,0.245888,1.000000,20.710889,0.717295,0.717295,0,0,0.000000,1.500000,0,9,245888.157895,245.888158,0.034634,0.000000,0.176374
10,3,0,0.500000,0,0.697368,0.915296,0.302632,43.261209,0.716379,0.716379,0,0,0.000000,1.500000,0,9,915296.052632,915.296053,0.016559,0.000000,0.655699
10,3,0,0.500000,0,0.697368,0.915296,0.302632,43.261209,0.716379,0.716379,0,0,0.000000,1.500000,0,9,915296.052632,915.296053,0.016559,0.000000,0.655699
5,2,0,0.500000,0,0.848684,0.949013,0.151316,29.867532,0.711193,0.711193,0,0,0.000000,1.000000,0,4,949013.157895,949.013158,0.023812,0.000000,0.674932
5,2,0,0.500000,0,0.848684,0.949013,0.151316,29.867532,0.711193,0.711193,0,0,0.000000,1.000000,0,4,949013.157895,949.013158,0.023812,0.000000,0.674932
7,2,0,0.500000,0,0.714638,0.930921,0.285362,33.315810,0.710060,0.710060,0,0,0.000000,1.000000,0,4,930921.052632,930.921053,0.021313,0.000000,0.661009
7,2,0,0.500000,0,0.714638,0.930921,0.285362,33.315810,0.710060,0.710060,0,0,0.000000,1.000000,0,4,930921.052632,930.921053,0.021313,0.000000,0.661009
60,4,0,0.300000,0,0.000000,0.003289,1.000000,14.302424,0.708138,0.708138,0,0,0.000000,1.200000,0,16,3289.473684,3.289474,0.049512,0.000000,0.002329
60,4,0,0.300000,0,0.000000,0.003289,1.000000,14.302424,0.708138,0.708138,0,0,0.000000,1.200000,0,16,3289.473684,3.289474,0.049512,0.000000,0.002329
127,4,0,0.100000,0,0.000000,0.116776,1.000000,23.679937,0.706695,0.706695,0,0,0.000000,0.400000,0,16,116776.315789,116.776316,0.029844,0.000000,0.082525
127,4,0,0.100000,0,0.000000,0.116776,1.000000,23.679937,0.706695,0.706695,0,0,0.000000,0.400000,0,16,116776.315789,116.776316,0.029844,0.000000,0.082525
7,2,0,0.500000,0,0.748355,0.946546,0.251645,34.673917,0.706630,0.706630,0,0,0.000000,1.000000,0,4,946546.052632,946.546053,0.020379,0.000000,0.668858
7,2,0,0.500000,0,0.748355,0.946546,0.251645,34.673917,0.706630,0.706630,0,0,0.000000,1.000000,0,4,946546.052632,946.546053,0.020379,0.000000,0.668858
127,4,0,0.100000,0,0.000000,0.088816,1.000000,24.613947,0.705549,0.705549,0,0,0.000000,0.400000,0,16,88815.789474,88.815789,0.028665,0.000000,0.062664
127,4,0,0.100000,0,0.000000,0.088816,1.000000,24.613947,0.705549,0.705549,0,0,0.000000,0.400000,0,16,88815.789474,88.815789,0.028665,0.000000,0.062664
127,3,0,0.300000,0,0.000000,0.184211,1.000000,22.873291,0.698361,0.698361,0,0,0.000000,0.900000,0,9,184210.526316,184.210526,0.030532,0.000000,0.128645
127,3,0,0.300000,0,0.000000,0.184211,1.000000,22.873291,0.698361,0.698361,0,0,0.000000,0.900000,0,9,184210.526316,184.210526,0.030532,0.000000,0.128645
5,4,0,0.500000,0,0.837993,0.964638,0.162007,28.728590,0.698234,0.698234,0,0,0.000000,2.000000,0,16,964638.157895,964.638158,0.024305,0.000000,0.673543
5,4,0,0.500000,0,0.837993,0.964638,0.162007,28.728590,0.698234,0.698234,0,0,0.000000,2.000000,0,16,964638.157895,964.638158,0.024305,0.000000,0.673543
10,3,0,0.500000,0,0.574836,0.875000,0.425164,40.647815,0.697620,0.697620,0,0,0.000000,1.500000,0,9,875000.000000,875.000000,0.017163,0.000000,0.610418
10,3,0,0.500000,0,0.574836,0.875000,0.425164,40.647815,0.697620,0.697620,0,0,0.000000,1.500000,0,9,875000.000000,875.000000,0.017163,0.000000,0.610418
60,4,0,0.500000,0,0.000000,0.002467,1.000000,15.706884,0.696733,0.696733,0,0,0.000000,2.000000,0,16,2467.105263,2.467105,0.044358,0.000000,0.001719
60,4,0,0.500000,0,0.000000,0.002467,1.000000,15.706884,0.696733,0.696733,0,0,0.000000,2.000000,0,16,2467.105263,2.467105,0.044358,0.000000,0.001719
127,3,0,0.300000,0,0.000000,0.050987,1.000000,22.381427,0.694662,0.694662,0,0,0.000000,0.900000,0,9,50986.842105,50.986842,0.031037,0.000000,0.035419
127,3,0,0.300000,0,0.000000,0.050987,1.000000,22.381427,0.694662,0.694662,0,0,0.000000,0.900000,0,9,50986.842105,50.986842,0.031037,0.000000,0.035419
10,3,0,0.300000,0,0.708059,0.884868,0.291941,41.539740,0.693488,0.693488,0,0,0.000000,0.900000,0,9,884868.421053,884.868421,0.016695,0.000000,0.613646
10,3,0,0.300000,0,0.708059,0.884868,0.291941,41.539740,0.693488,0.693488,0,0,0.000000,0.900000,0,9,884868.421053,884.868421,0.016695,0.000000,0.613646
10,2,0,0.500000,0,0.724507,0.915296,0.275493,42.870753,0.692428,0.692428,0,0,0.000000,1.000000,0,4,915296.052632,915.296053,0.016152,0.000000,0.633776
10,2,0,0.500000,0,0.724507,0.915296,0.275493,42.870753,0.692428,0.692428,0,0,0.000000,1.000000,0,4,915296.052632,915.296053,0.016152,0.000000,0.633776
60,2,0,0.300000,0,0.000000,0.003289,1.000000,18.923873,0.692402,0.692402,0,0,0.000000,0.600000,0,4,3289.473684,3.289474,0.036589,0.000000,0.002278
60,2,0,0.300000,0,0.000000,0.003289,1.000000,18.923873,0.692402,0.692402,0,0,0.000000,0.600000,0,4,3289.473684,3.289474,0.036589,0.000000,0.002278
60,4,0,0.300000,0,0.000000,0.000822,1.000000,16.216639,0.692090,0.692090,0,0,0.000000,1.200000,0,16,822.368421,0.822368,0.042678,0.000000,0.000569
60,4,0,0.300000,0,0.000000,0.000822,1.000000,16.216639,0.692090,0.692090,0,0,0.000000,1.200000,0,16,822.368421,0.822368,0.042678,0.000000,0.000569
127,3,0,0.500000,0,0.000000,0.048520,1.000000,22.180437,0.689662,0.689662,0,0,0.000000,1.500000,0,9,48519.736842,48.519737,0.031093,0.000000,0.033462
127,3,0,0.500000,0,0.000000,0.048520,1.000000,22.180437,0.689662,0.689662,0,0,0.000000,1.500000,0,9,48519.736842,48.519737,0.031093,0.000000,0.033462
60,2,0,0.300000,0,0.000000,0.000000,1.000000,17.832670,0.688704,0.688704,0,0,0.000000,0.600000,0,4,0.000000,0.000000,0.038620,0.000000,0.000000
60,2,0,0.300000,0,0.000000,0.000000,1.000000,17.832670,0.688704,0.688704,0,0,0.000000,0.600000,0,4,0.000000,0.000000,0.038620,0.000000,0.000000
5,2,0,0.300000,0,0.764803,0.961349,0.235197,26.870934,0.687647,0.687647,0,0,0.000000,0.600000,0,4,961348.684211,961.348684,0.025591,0.000000,0.661068
5,2,0,0.300000,0,0.764803,0.961349,0.235197,26.870934,0.687647,0.687647,0,0,0.000000,0.600000,0,4,961348.684211,961.348684,0.025591,0.000000,0.661068
60,4,0,0.300000,0,0.000000,0.002467,1.000000,20.276363,0.685999,0.685999,0,0,0.000000,1.200000,0,16,2467.105263,2.467105,0.033832,0.000000,0.001692
60,4,0,0.300000,0,0.000000,0.002467,1.000000,20.276363,0.685999,0.685999,0,0,0.000000,1.200000,0,16,2467.105263,2.467105,0.033832,0.000000,0.001692
10,2,0,0.500000,0,0.588816,0.874178,0.411184,40.589020,0.684411,0.684411,0,0,0.000000,1.000000,0,4,874177.631579,874.177632,0.016862,0.000000,0.598297
10,2,0,0.500000,0,0.588816,0.874178,0.411184,40.589020,0.684411,0.684411,0,0,0.000000,1.000000,0,4,874177.631579,874.177632,0.016862,0.000000,0.598297
60,4,0,0.300000,0,0.000000,0.002467,1.000000,18.210165,0.683069,0.683069,0,0,0.000000,1.200000,0,16,2467.105263,2.467105,0.037510,0.000000,0.001685
60,4,0,0.300000,0,0.000000,0.002467,1.000000,18.210165,0.683069,0.683069,0,0,0.000000,1.200000,0,16,2467.105263,2.467105,0.037510,0.000000,0.001685
127,2,0,0.300000,0,0.000000,0.059211,1.000000,22.643872,0.681869,0.681869,0,0,0.000000,0.600000,0,4,59210.526316,59.210526,0.030113,0.000000,0.040374
127,2,0,0.300000,0,0.000000,0.059211,1.000000,22.643872,0.681869,0.681869,0,0,0.000000,0.600000,0,4,59210.526316,59.210526,0.030113,0.000000,0.040374
60,3,0,0.500000,0,0.000000,0.000822,1.000000,18.867962,0.681158,0.681158,0,0,0.000000,1.500000,0,9,822.368421,0.822368,0.036101,0.000000,0.000560
60,3,0,0.500000,0,0.000000,0.000822,1.000000,18.867962,0.681158,0.681158,0,0,0.000000,1.500000,0,9,822.368421,0.822368,0.036101,0.000000,0.000560
7,2,0,0.100000,0,0.879112,0.960526,0.120888,37.534875,0.680505,0.680505,0,0,0.000000,0.200000,0,4,960526.315789,960.526316,0.018130,0.000000,0.653643
7,2,0,0.100000,0,0.879112,0.960526,0.120888,37.534875,0.680505,0.680505,0,0,0.000000,0.200000,0,4,960526.315789,960.526316,0.018130,0.000000,0.653643
127,2,0,0.500000,0,0.000000,0.041118,1.000000,19.108451,0.678620,0.678620,0,0,0.000000,1.000000,0,4,41118.421053,41.118421,0.035514,0.000000,0.027904
127,2,0,0.500000,0,0.000000,0.041118,1.000000,19.108451,0.678620,0.678620,0,0,0.000000,1.000000,0,4,41118.421053,41.118421,0.035514,0.000000,0.027904
60,4,0,0.300000,0,0.000000,0.000822,1.000000,18.083442,0.677409,0.677409,0,0,0.000000,1.200000,0,16,822.368421,0.822368,0.037460,0.000000,0.000557
60,4,0,0.300000,0,0.000000,0.000822,1.000000,18.083442,0.677409,0.677409,0,0,0.000000,1.200000,0,16,822.368421,0.822368,0.037460,0.000000,0.000557
127,2,0,0.300000,0,0.000000,0.043586,1.000000,21.630953,0.673415,0.673415,0,0,0.000000,0.600000,0,4,43585.526316,43.585526,0.031132,0.000000,0.029351
127,2,0,0.300000,0,0.000000,0.043586,1.000000,21.630953,0.673415,0.673415,0,0,0.000000,0.600000,0,4,43585.526316,43.585526,0.031132,0.000000,0.029351
127,3,0,0.500000,0,0.000000,0.048520,1.000000,19.838881,0.662541,0.662541,0,0,0.000000,1.500000,0,9,48519.736842,48.519737,0.033396,0.000000,0.032146
127,3,0,0.500000,0,0.000000,0.048520,1.000000,19.838881,0.662541,0.662541,0,0,0.000000,1.500000,0,9,48519.736842,48.519737,0.033396,0.000000,0.032146
60,4,0,0.500000,0,0.000000,0.000000,1.000000,19.001692,0.662187,0.662187,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.034849,0.000000,0.000000
60,4,0,0.500000,0,0.000000,0.000000,1.000000,19.001692,0.662187,0.662187,0,0,0.000000,2.000000,0,16,0.000000,0.000000,0.034849,0.000000,0.000000
127,3,0,0.300000,0,0.000000,0.028783,1.000000,20.351492,0.661995,0.661995,0,0,0.000000,0.900000,0,9,28782.894737,28.782895,0.032528,0.000000,0.019054
127,3,0,0.300000,0,0.000000,0.028783,1.000000,20.351492,0.661995,0.661995,0,0,0.000000,0.900000,0,9,28782.894737,28.782895,0.032528,0.000000,0.019054
127,3,0,0.300000,0,0.000000,0.036184,1.000000,24.416850,0.661562,0.661562,0,0,0.000000,0.900000,0,9,36184.210526,36.184211,0.027094,0.000000,0.023938
127,3,0,0.300000,0,0.000000,0.036184,1.000000,24.416850,0.661562,0.661562,0,0,0.000000,0.900000,0,9,36184.210526,36.184211,0.027094,0.000000,0.023938
10,4,0,0.300000,0,0.643092,0.879934,0.356908,42.005303,0.661064,0.661064,0,0,0.000000,1.200000,0,16,879934.210526,879.934211,0.015738,0.000000,0.581693
10,4,0,0.300000,0,0.643092,0.879934,0.356908,42.005303,0.661064,0.661064,0,0,0.000000,1.200000,0,16,879934.210526,879.934211,0.015738,0.000000,0.581693
127,2,0,0.500000,0,0.000000,0.011513,1.000000,23.591048,0.657545,0.657545,0,0,0.000000,1.000000,0,4,11513.157895,11.513158,0.027873,0.000000,0.007570
127,2,0,0.500000,0,0.000000,0.011513,1.000000,23.591048,0.657545,0.657545,0,0,0.000000,1.000000,0,4,11513.157895,11.513158,0.027873,0.000000,0.007570
7,2,0,0.100000,0,0.754112,0.949836,0.245888,34.429344,0.656982,0.656982,0,0,0.000000,0.200000,0,4,949835.526316,949.835526,0.019082,0.000000,0.624024
7,2,0,0.100000,0,0.754112,0.949836,0.245888,34.429344,0.656982,0.656982,0,0,0.000000,0.200000,0,4,949835.526316,949.835526,0.019082,0.000000,0.624024
5,3,0,0.300000,0,0.856908,0.973684,0.143092,30.018542,0.653737,0.653737,0,0,0.000000,0.900000,0,9,973684.210526,973.684211,0.021778,0.000000,0.636533
5,3,0,0.300000,0,0.856908,0.973684,0.143092,30.018542,0.653737,0.653737,0,0,0.000000,0.900000,0,9,973684.210526,973.684211,0.021778,0.000000,0.636533
60,4,0,0.500000,0,0.000000,0.000822,1.000000,13.629771,0.651042,0.651042,0,0,0.000000,2.000000,0,16,822.368421,0.822368,0.047766,0.000000,0.000535
60,4,0,0.500000,0,0.000000,0.000822,1.000000,13.629771,0.651042,0.651042,0,0,0.000000,2.000000,0,16,822.368421,0.822368,0.047766,0.000000,0.000535
127,3,0,0.300000,0,0.000000,0.037007,1.000000,23.704004,0.649200,0.649200,0,0,0.000000,0.900000,0,9,37006.578947,37.006579,0.027388,0.000000,0.024025
127,3,0,0.300000,0,0.000000,0.037007,1.000000,23.704004,0.649200,0.649200,0,0,0.000000,0.900000,0,9,37006.578947,37.006579,0.027388,0.000000,0.024025
